,energy
2312,-2.1504145564697272
2313,-2.139443409411587
2314,-2.154066437156295
2315,-2.148878964355612
2316,-2.1503449922288107
2317,-2.1544288528897577
2318,-2.147517058856843
2319,-2.1546933960980015
2320,-2.151480182525239
2321,-2.1566731868527826
2322,-2.1420619212920693
2323,-2.1495800539112646
2324,-2.1482879100641
2325,-2.1470836226068064
2326,-2.1434047238794194
2327,-2.1515233097523434
2328,-2.151053425226976
2329,-2.143342714772791
2330,-2.1565826081311785
2331,-2.147981680911353
2332,-2.1481478676606756
2333,-2.143787144005776
2334,-2.1455356291056704
2335,-2.154913166072888
2336,-2.145722219309476
2337,-2.138782199511785
2338,-2.1502301728941617
2339,-2.141176122151935
2340,-2.145071760668281
2341,-2.1461226697164757
2342,-2.1449162844223806
2343,-2.1554808297342816
2344,-2.1478960219889367
2345,-2.152305785691874
2346,-2.1460782648172634
2347,-2.1556856426047903
2348,-2.150446059289016
2349,-2.1508393565143136
2350,-2.137930472841334
2351,-2.1527487559904466
2352,-2.1497052299342236
2353,-2.1474268674896244
2354,-2.146473203255078
2355,-2.1490110553954964
2356,-2.153763966806825
2357,-2.1515516923570996
2358,-2.1507279099070074
2359,-2.1508095811366967
2360,-2.1331510879828715
2361,-2.1517063261023557
2362,-2.145626397081474
2363,-2.1496939352926434
2364,-2.1383853428720627
2365,-2.150926772613057
2366,-2.148480384969813
2367,-2.153116196151303
2368,-2.1432544232902124
2369,-2.153824142718287
2370,-2.146435888683921
2371,-2.158375971829768
2372,-2.147506614041466
2373,-2.1526443784428126
2374,-2.1494441975936085
2375,-2.1526200084439755
2376,-2.16150016390214
2377,-2.150318515962177
2378,-2.14964691916989
2379,-2.1494676236113714
2380,-2.1470134983900095
2381,-2.153681799272942
2382,-2.145258315734768
2383,-2.1505738800194574
2384,-2.144259975889924
2385,-2.143873943538289
2386,-2.1558959454572233
2387,-2.155426789994389
2388,-2.1515801839983575
2389,-2.152708975801777
2390,-2.1379954510593664
2391,-2.1518804152292987
2392,-2.151073256670832
2393,-2.1456080189365148
2394,-2.1469848509275056
2395,-2.146983579798344
2396,-2.1470402306735075
2397,-2.1455588245454957
2398,-2.154409666500335
2399,-2.152453599699788
2400,-2.1683343146135945
2401,-2.1421458591067175
2402,-2.145943065200789
2403,-2.150078413449717
2404,-2.149287471357681
2405,-2.152390559251363
2406,-2.1506036114520333
2407,-2.1498851773442316
2408,-2.1508057388614303
2409,-2.1508254977791537
2410,-2.147223284469379
2411,-2.1423413117902292
2412,-2.147539038440791
2413,-2.1420555306338107
2414,-2.1345710821344577
2415,-2.150247272228448
2416,-2.14662514638137
2417,-2.144465641400331
2418,-2.1493893117546774
2419,-2.1617017809964385
2420,-2.1501882439277304
2421,-2.143927668940872
2422,-2.1493316870904735
2423,-2.1497226844302877
2424,-2.1497299065852182
2425,-2.139870498748566
2426,-2.154344420189201
2427,-2.1471485486641235
2428,-2.1550053884898337
2429,-2.1530211501684797
2430,-2.1475548584655866
2431,-2.1464949220911755
2432,-2.1533346274475225
2433,-2.142925337187228
2434,-2.1475046205182666
2435,-2.1537284958473766
2436,-2.150720473281979
2437,-2.148763424134343
2438,-2.147054405046786
2439,-2.154179173131043
2440,-2.1526373855023357
2441,-2.147066552149913
2442,-2.1515987626209134
2443,-2.150401673672287
2444,-2.1533372463271023
2445,-2.1450738694224247
2446,-2.1507147718028854
2447,-2.145675852580701
2448,-2.1479603566287415
2449,-2.1412153448787064
2450,-2.1522081157524995
2451,-2.149183325561323
2452,-2.151430850354633
2453,-2.1588427099897514
2454,-2.145695147758473
2455,-2.148314806869003
2456,-2.1471378098456935
2457,-2.150487008770854
2458,-2.1459059689481057
2459,-2.1429169420572465
2460,-2.1548683099570445
2461,-2.152046828113718
2462,-2.150200178684265
2463,-2.151730136269373
2464,-2.1540851833094474
2465,-2.1423733902518
2466,-2.150122590905583
2467,-2.15511628923961
2468,-2.1570103341305087
2469,-2.1539049001530586
2470,-2.1410656429309145
2471,-2.1416212565146378
2472,-2.1504641715906234
2473,-2.1439649262159985
2474,-2.148222563323431
2475,-2.1401775723770338
2476,-2.1521198266348267
2477,-2.141112609354376
2478,-2.158467953011855
2479,-2.1500730380417843
2480,-2.149708687070081
2481,-2.1529516417079404
2482,-2.1582412078058026
2483,-2.1461332601771432
2484,-2.1445689041504883
2485,-2.149974956626886
2486,-2.152467049602413
2487,-2.1551512297689657
2488,-2.1560783296602133
2489,-2.1425947489270993
2490,-2.146192153962131
2491,-2.154242961806317
2492,-2.152735181638377
2493,-2.1471154150117435
2494,-2.1548231782333493
2495,-2.152258149230185
2496,-2.1458139602069637
2497,-2.155466682652432
2498,-2.146949307316955
2499,-2.1500691486231034
2500,-2.1499333760686827
2501,-2.141534778026429
2502,-2.1491492194859045
2503,-2.153439206804801
2504,-2.1531235447898593
2505,-2.1473832445539394
2506,-2.1538325373524656
2507,-2.156930408750415
2508,-2.140676183975502
2509,-2.1551711181109066
2510,-2.149253109736466
2511,-2.1510070276212714
2512,-2.1493686029526473
2513,-2.1485611843713444
2514,-2.1464037508366722
2515,-2.1521402287668714
2516,-2.1560938995690875
2517,-2.1543771130137785
2518,-2.1492844426929256
2519,-2.1540703268151242
2520,-2.1630017052377584
2521,-2.148636764667974
2522,-2.150061762643372
2523,-2.14565732059638
2524,-2.155968206458052
2525,-2.1594017883386725
2526,-2.1515593385259373
2527,-2.1518776840048996
2528,-2.1385751743122356
2529,-2.1466038941993637
2530,-2.159238451490065
2531,-2.147493850839871
2532,-2.1500269752217633
2533,-2.1524643560305887
2534,-2.152622326328319
2535,-2.1498829601763823
2536,-2.1437226605773785
2537,-2.149339410469932
2538,-2.1426267879564707
2539,-2.144330898452189
2540,-2.1402738247652735
2541,-2.1556676330175013
2542,-2.149347565390757
2543,-2.146870501680419
2544,-2.1533440536885853
2545,-2.1425159668833076
2546,-2.1523314952107357
2547,-2.151838851306393
2548,-2.1514906638380062
2549,-2.148504993075319
2550,-2.143349998333018
2551,-2.1507392792425177
2552,-2.1416042336522705
2553,-2.144008064055411
2554,-2.1515349225204488
2555,-2.153755425608423
2556,-2.1482405456162263
2557,-2.154120298696618
2558,-2.152802163080279
2559,-2.151647397674465
2560,-2.1510663454383026
2561,-2.1465063731843306
2562,-2.1421990439018583
2563,-2.154509998290548
2564,-2.1464121476108793
2565,-2.155312581952713
2566,-2.1490185813774536
2567,-2.138050465612457
2568,-2.1548018623271865
2569,-2.1448955868022574
2570,-2.15814545138736
2571,-2.1509183506188423
2572,-2.1501803066525578
2573,-2.1559378985468336
2574,-2.155592218119508
2575,-2.1421105402501412
2576,-2.153932475761031
2577,-2.145708106441286
2578,-2.148631107208455
2579,-2.1466558192654817
2580,-2.1605395365116444
2581,-2.1543415817725284
2582,-2.149145505594648
2583,-2.148520053407631
2584,-2.152192121801829
2585,-2.1467149692280554
2586,-2.1431305517806987
2587,-2.1491982833690164
2588,-2.152250698078875
2589,-2.151538435439618
2590,-2.1491449224048518
2591,-2.150713577637518
2592,-2.148384603780178
2593,-2.154507511640076
2594,-2.1419739300435383
2595,-2.1524017601164944
2596,-2.149928859621542
2597,-2.1496939842720257
2598,-2.1514793381532575
2599,-2.151959897079246
2600,-2.148595383837841
2601,-2.1434938177483667
2602,-2.1472170041632093
2603,-2.159838014552194
2604,-2.14515614048491
2605,-2.1487376212780176
2606,-2.1466760904312925
2607,-2.1604650819476046
2608,-2.1502879960248125
2609,-2.151024751750808
2610,-2.154372631738592
2611,-2.1506467823440008
2612,-2.1448012759009645
2613,-2.1506985413491737
2614,-2.1476565176099673
2615,-2.151345886008382
2616,-2.1446566615668794
2617,-2.1548273958828177
2618,-2.148302166880451
2619,-2.1557097309977276
2620,-2.16106532346373
2621,-2.151219248833571
2622,-2.146140158584621
2623,-2.1514465233944366
2624,-2.1406742846739446
2625,-2.1532158825923564
2626,-2.148522218664694
2627,-2.142844837827332
2628,-2.1487105678975484
2629,-2.148610558380718
2630,-2.1496919289323286
2631,-2.1443395900302953
2632,-2.148976846530119
2633,-2.1417151533801726
2634,-2.15078955717922
2635,-2.1526571394013123
2636,-2.156031191358565
2637,-2.161201438744462
2638,-2.149914028846487
2639,-2.1509872153287164
2640,-2.1402698945743106
2641,-2.151263348950875
2642,-2.1501306021036077
2643,-2.1499340762184977
2644,-2.1522249661606936
2645,-2.1545121279509116
2646,-2.150264155067415
2647,-2.148813750664271
2648,-2.1560987961342604
2649,-2.153745414527801
2650,-2.1515904248404936
2651,-2.150973283587725
2652,-2.1428134214572587
2653,-2.1409918648472415
2654,-2.1534196430396793
2655,-2.149335486178859
2656,-2.1507975335157528
2657,-2.155206011320782
2658,-2.148263694176755
2659,-2.142955196155547
2660,-2.1538459604512408
2661,-2.1470026085557397
2662,-2.155833812698818
2663,-2.1486798359128096
2664,-2.1474675030081025
2665,-2.146268124557943
2666,-2.1547178490124828
2667,-2.1503071788646477
2668,-2.1485869950793486
2669,-2.1514720008968955
2670,-2.151264946537029
2671,-2.146321802281505
2672,-2.1493074743481557
2673,-2.1523163475060496
2674,-2.1388776027760206
2675,-2.1527394068129273
2676,-2.1426267658866296
2677,-2.1538551647361066
2678,-2.148809752288008
2679,-2.149246552389356
2680,-2.1450487916719014
2681,-2.1514537264855926
2682,-2.1552465979034467
2683,-2.1458526526296553
2684,-2.141999474995231
2685,-2.148974274952416
2686,-2.146257857819367
2687,-2.1468283546324223
2688,-2.1431720205666647
2689,-2.1449603783963176
2690,-2.14636162824443
2691,-2.158640860400117
2692,-2.1560272466220907
2693,-2.1493437833952105
2694,-2.1492396035368286
2695,-2.152715079981291
2696,-2.155064258297997
2697,-2.1453357826568027
2698,-2.1500341567682266
2699,-2.1498638672613892
2700,-2.145448069359127
2701,-2.1551075706381897
2702,-2.1510668387052467
2703,-2.153740383214316
2704,-2.1529439141817743
2705,-2.1525888183840958
2706,-2.1457877945518042
2707,-2.1581719214801507
2708,-2.150173767682368
2709,-2.1537238076536527
2710,-2.1569665206042434
2711,-2.151696803544606
2712,-2.145764015222451
2713,-2.1542327586973675
2714,-2.146554332866713
2715,-2.1509172796688283
2716,-2.1508960367510683
2717,-2.149971701997929
2718,-2.141013054035639
2719,-2.1503264642313296
2720,-2.1426872988381573
2721,-2.138884041278461
2722,-2.14777515306858
2723,-2.14915621065794
2724,-2.152857109292849
2725,-2.1565160887279857
2726,-2.1584018717194136
2727,-2.1572159190619398
2728,-2.148762382893872
2729,-2.146246364973151
2730,-2.139971755256512
2731,-2.148564187671368
2732,-2.1519569338135556
2733,-2.1495591312625915
2734,-2.154083749901419
2735,-2.1547421860015348
2736,-2.148647284112445
2737,-2.141123885262694
2738,-2.153088196577633
2739,-2.1390082895001
2740,-2.1544122149254075
2741,-2.1456703593726485
2742,-2.147352104401108
2743,-2.144514783836299
2744,-2.1554801881542693
2745,-2.1470677743333466
2746,-2.1497436751499324
2747,-2.1514845614431386
2748,-2.1443448471035813
2749,-2.1508677179544256
2750,-2.1618968767800726
2751,-2.1579321299118974
2752,-2.152282347095714
2753,-2.1521079185829315
2754,-2.1422356789847896
2755,-2.154616664763358
2756,-2.152159205337371
2757,-2.1580726274049797
2758,-2.1492487113216128
2759,-2.158551528062333
2760,-2.152976526359045
2761,-2.155000116251385
2762,-2.1495817039223404
2763,-2.146481107356607
2764,-2.141644347176842
2765,-2.147270829230585
2766,-2.1452028244939
2767,-2.1531851396542776
2768,-2.1458207527358235
2769,-2.1529823622892335
2770,-2.1474446296881413
2771,-2.137265036912013
2772,-2.1424396698762807
2773,-2.147672232101256
2774,-2.153989548339392
2775,-2.1395829695634245
2776,-2.155395178648029
2777,-2.1523785857729805
2778,-2.1490351993520562
2779,-2.1489527569139444
2780,-2.1513589789539513
2781,-2.151117509048551
2782,-2.1431526427163554
2783,-2.1488375930461467
2784,-2.151769375145898
2785,-2.1509286153420524
2786,-2.156028693121982
2787,-2.1530123438212168
2788,-2.1504918267969697
2789,-2.1537161252285326
2790,-2.141211634200917
2791,-2.148832815515773
2792,-2.1422594319656016
2793,-2.149588848360382
2794,-2.1557031016692982
2795,-2.1496599159872143
2796,-2.143707320015301
2797,-2.144058856502404
2798,-2.1463595295618343
2799,-2.15870952714913
2800,-2.1408017919984688
2801,-2.155918756784154
2802,-2.1446990583598
2803,-2.1502617036693543
2804,-2.146945946199094
2805,-2.150055656485141
2806,-2.1551103802933267
2807,-2.149244838871548
2808,-2.1468677888629384
2809,-2.1498161621311254
2810,-2.1514413274339343
2811,-2.149034909123806
2812,-2.141236624139234
2813,-2.147731781041399
2814,-2.1531744019688213
2815,-2.146602088330013
2816,-2.1487722169868753
2817,-2.1467440766024333
2818,-2.1452964122784506
2819,-2.155383451563228
2820,-2.1437072683426615
2821,-2.1489911752043973
2822,-2.1536862527434044
2823,-2.1572812836095774
2824,-2.155710835600897
2825,-2.1597201964609845
2826,-2.1466713971714446
2827,-2.149542940640937
2828,-2.148000865645748
2829,-2.1548880774923096
2830,-2.159957510150529
2831,-2.1514926682800817
2832,-2.1422532521775137
2833,-2.1516688617777184
2834,-2.144647263382566
2835,-2.1523976441885844
2836,-2.1463884536372704
2837,-2.150651213202656
2838,-2.153225757525082
2839,-2.1452537155361124
2840,-2.151045651148462
2841,-2.140035235296834
2842,-2.15512773249742
2843,-2.1447798540563445
2844,-2.1515326441033027
2845,-2.148232700044658
2846,-2.155024786421009
2847,-2.1627235400587876
2848,-2.146353125684753
2849,-2.1564681430666996
2850,-2.1517338435440307
2851,-2.148251267360631
2852,-2.1479043760321193
2853,-2.1547812488892792
2854,-2.155090904037623
2855,-2.1381714132121026
2856,-2.1440865150554593
2857,-2.1526706768519954
2858,-2.1489888149210685
2859,-2.1533784800649265
2860,-2.148349103743316
2861,-2.145261900829407
2862,-2.1527987397585022
2863,-2.1457672463255735
2864,-2.1425696395819203
2865,-2.147937824764621
2866,-2.1472681866544012
2867,-2.146341936927388
2868,-2.1517419088989493
2869,-2.1466019002471013
2870,-2.145734125952489
2871,-2.1488969128063276
2872,-2.161011616894709
2873,-2.142312833531766
2874,-2.1490720524784317
2875,-2.1508398338542114
2876,-2.1460995497833815
2877,-2.1483245859435796
2878,-2.1525663110055295
2879,-2.1486916862582466
2880,-2.146416892318299
2881,-2.1542373256622516
2882,-2.1498876960661493
2883,-2.147571046236104
2884,-2.1453701910843543
2885,-2.1583316683861318
2886,-2.1488557948975058
2887,-2.1582587313577513
2888,-2.156471358656008
2889,-2.1483437774599787
2890,-2.1475642563653508
2891,-2.1550485661132184
2892,-2.1548059516713223
2893,-2.1459837428123296
2894,-2.142368340820482
2895,-2.1574071848037586
2896,-2.1543470397883935
2897,-2.1491068871960457
2898,-2.154619415810543
2899,-2.14875775008081
2900,-2.1558323827186747
2901,-2.148037371058833
2902,-2.1468362615424192
2903,-2.1441016975202274
2904,-2.1558525788030423
2905,-2.1442933550790535
2906,-2.1504267080797206
2907,-2.150571560931728
2908,-2.1530125770452195
2909,-2.1514231317215504
2910,-2.153186028829265
2911,-2.1488896461879468
2912,-2.1431729253384906
2913,-2.1557632476510316
2914,-2.15403504410556
2915,-2.150313166018165
2916,-2.1516675576582642
2917,-2.1506110912213865
2918,-2.152821750591985
2919,-2.156059094064265
2920,-2.1569628137902765
2921,-2.148889538117296
2922,-2.1489812863257662
2923,-2.150831533150958
2924,-2.153750880178334
2925,-2.1563321849021553
2926,-2.1508224353629504
2927,-2.1431347365632742
2928,-2.1494900190966155
2929,-2.1485199246393036
2930,-2.157951733609067
2931,-2.1455456820149648
2932,-2.151854480380252
2933,-2.151089343522477
2934,-2.1594855567910365
2935,-2.147524810522103
2936,-2.14065652695981
2937,-2.145081103037422
2938,-2.1435081848309956
2939,-2.153131060069466
2940,-2.1482362902044065
2941,-2.1481164287680357
2942,-2.150392815271824
2943,-2.151971631179978
2944,-2.1473707553531156
2945,-2.1538465768368606
2946,-2.1619511816373382
2947,-2.156032943020769
2948,-2.1461003606011886
2949,-2.1509867070021937
2950,-2.1506587210529085
2951,-2.1475952254362896
2952,-2.146818691455273
2953,-2.1509241867400717
2954,-2.1563844646531276
2955,-2.150534002964933
2956,-2.155764284806771
2957,-2.1511646308345695
2958,-2.159404063571025
2959,-2.1495262048807247
2960,-2.1511500632129583
2961,-2.1519866466484627
2962,-2.148636980818714
2963,-2.150380265560492
2964,-2.1523968782348275
2965,-2.1506559479711007
2966,-2.1458241543657386
2967,-2.152448665906766
2968,-2.157271162702758
2969,-2.1549910406213137
2970,-2.155166300405982
2971,-2.1523766514070113
2972,-2.151816329730167
2973,-2.1506255395606986
2974,-2.1511203459335464
2975,-2.152645385313161
2976,-2.155592544863498
2977,-2.1455155080732387
2978,-2.1459484393410166
2979,-2.156621209413345
2980,-2.1395636569440457
2981,-2.142455915569686
2982,-2.1493618206749097
2983,-2.151549020782658
2984,-2.1463214496398924
2985,-2.1437409101206786
2986,-2.1547127864178037
2987,-2.1534897183831374
2988,-2.148016399038191
2989,-2.1362949597150416
2990,-2.1493955569711014
2991,-2.1490784203967337
2992,-2.1536333808774613
2993,-2.155289000553643
2994,-2.1488501936904525
2995,-2.1417201548877194
2996,-2.147901961956998
2997,-2.1475052088678015
2998,-2.1567906245518422
2999,-2.1561060745393017
3000,-2.1595558848302714
3001,-2.156648375781329
3002,-2.144922894510303
3003,-2.1433290394476345
3004,-2.149624784170553
3005,-2.153165885420422
3006,-2.1517966469312566
3007,-2.149554347364606
3008,-2.1516454910885905
3009,-2.1492721911709363
3010,-2.1537918900736304
3011,-2.149216153049712
3012,-2.1435729101649357
3013,-2.1517154865858408
3014,-2.1473244737858344
3015,-2.1579109773038283
3016,-2.1494874922794263
3017,-2.1319494842185622
3018,-2.150080552899534
3019,-2.1494057293454607
3020,-2.146939858954493
3021,-2.150143998078072
3022,-2.1483508779239844
3023,-2.1472668354807096
3024,-2.148647088598552
3025,-2.1490991602270713
3026,-2.150380619712169
3027,-2.1504568669301802
3028,-2.1472684931335975
3029,-2.1476422606999512
3030,-2.145524302641027
3031,-2.1560657869252107
3032,-2.150422557174925
3033,-2.1471279871318014
3034,-2.143942681778025
3035,-2.1489290418827434
3036,-2.1512291151235066
3037,-2.1535428709944124
3038,-2.1528379915129263
3039,-2.1434272569333928
3040,-2.149694399583372
3041,-2.143631022054993
3042,-2.149778226127555
3043,-2.1402781473211894
3044,-2.1513304158346
3045,-2.151407606189375
3046,-2.1464784036335374
3047,-2.1423676177140756
3048,-2.1545112115567173
3049,-2.155043832650438
3050,-2.1594454539175834
3051,-2.15388828837967
3052,-2.139263635442047
3053,-2.145490477508329
3054,-2.157119969670989
3055,-2.149230935906992
3056,-2.14816149028482
3057,-2.1488888582694523
3058,-2.1553690049711096
3059,-2.1423438936215358
3060,-2.149331192179463
3061,-2.160719944830262
3062,-2.1521917145391964
3063,-2.1558097256559026
3064,-2.141345755392659
3065,-2.156577505047096
3066,-2.1530165179132563
3067,-2.151328310586745
3068,-2.153994825902658
3069,-2.1498447778745593
3070,-2.1513512321002914
3071,-2.1453220334969494
3072,-2.1519301514409204
3073,-2.135911930222773
3074,-2.1599409277236683
3075,-2.150970460419465
3076,-2.1472217738150166
3077,-2.1461438080453283
3078,-2.1512948413164072
3079,-2.145529143363069
3080,-2.151301288543405
3081,-2.1478308977515814
3082,-2.1551234078057204
3083,-2.153253156375161
3084,-2.146187388168222
3085,-2.15091564350712
3086,-2.1492347628476045
3087,-2.1460223737234703
3088,-2.1444596146128783
3089,-2.144852383221585
3090,-2.146669248804944
3091,-2.1490186098212383
3092,-2.1461960080793734
3093,-2.1462240794939316
3094,-2.1459308511905504
3095,-2.1521104816869894
3096,-2.1467867455086855
3097,-2.1460567746868926
3098,-2.148392706501386
3099,-2.15693930945287
3100,-2.146830227926445
3101,-2.1444397375973283
3102,-2.154444406236224
3103,-2.144754359948682
3104,-2.1499743776260036
3105,-2.1414165599060064
3106,-2.152577998689615
3107,-2.152280150531136
3108,-2.152222526459325
3109,-2.156204250801235
3110,-2.1507011094468576
3111,-2.1489656210595385
3112,-2.1578609367624493
3113,-2.153907247542139
3114,-2.158672680224007
3115,-2.149527956629034
3116,-2.1516707457143425
3117,-2.150401386710643
3118,-2.1588488690572514
3119,-2.159922243063969
3120,-2.1570667423810246
3121,-2.1488033678324774
3122,-2.14678076009219
3123,-2.1495023208035358
3124,-2.1530251401078457
3125,-2.1483498033686885
3126,-2.150591921446357
3127,-2.1474204316601946
3128,-2.1487862698196607
3129,-2.147677425311437
3130,-2.155607168069593
3131,-2.1636531833731976
3132,-2.1598593768523213
3133,-2.1436394317611307
3134,-2.1419971013664374
3135,-2.1550451993083453
3136,-2.147247366552414
3137,-2.147870645002498
3138,-2.1546743399991253
3139,-2.1516083952826954
3140,-2.1491622371237966
3141,-2.1456511611456546
3142,-2.1501880881073756
3143,-2.148493276728239
3144,-2.156688783914759
3145,-2.1404829636375924
3146,-2.153820096748552
3147,-2.158186109918193
3148,-2.158938646174966
3149,-2.165498495048061
3150,-2.147917739669508
3151,-2.150800268446417
3152,-2.1496728832552603
3153,-2.148113676446692
3154,-2.1520212473055107
3155,-2.1455684025899546
3156,-2.1544209222572306
3157,-2.152176664559335
3158,-2.1556088953624917
3159,-2.142432119643537
3160,-2.1584749336530398
3161,-2.1444974908128613
3162,-2.1431236637037405
3163,-2.150302603867195
3164,-2.144443815250101
3165,-2.156577852586976
3166,-2.1461178826300635
3167,-2.148976782823093
3168,-2.1378424949174653
3169,-2.1482761862770414
3170,-2.150247793038558
3171,-2.144199790531192
3172,-2.159230373548582
3173,-2.15911580963005
3174,-2.1452190726113294
3175,-2.1493500591015873
3176,-2.155103463373951
3177,-2.155705695516217
3178,-2.150160927331003
3179,-2.154062023567118
3180,-2.1532057703640084
3181,-2.1569032390887766
3182,-2.1556080866337486
3183,-2.152930697393728
3184,-2.146453477526218
3185,-2.147122303168338
3186,-2.1534353432281277
3187,-2.147135396360784
3188,-2.1516106443513765
3189,-2.1490818205878894
3190,-2.146598095626918
3191,-2.1433702156417858
3192,-2.1500609817128242
3193,-2.145969909013132
3194,-2.156901719011156
3195,-2.1478757092573937
3196,-2.1529429250022436
3197,-2.151288632377091
3198,-2.1563400563539004
3199,-2.152499121671014
3200,-2.1463646936805514
3201,-2.1402067992962244
3202,-2.149261281324814
3203,-2.157328549434456
3204,-2.1527008292281584
3205,-2.154181971080628
3206,-2.1495453546407806
3207,-2.1582750554424157
3208,-2.1448711556240436
3209,-2.142538731344979
3210,-2.148671246676855
3211,-2.1484415955123635
3212,-2.143019730972741
3213,-2.147533857510616
3214,-2.143647862666539
3215,-2.15819459995045
3216,-2.1494988361119494
3217,-2.1411740700290083
3218,-2.1513479869780334
3219,-2.1515484038421473
3220,-2.148692028850924
3221,-2.1480791063701226
3222,-2.147925887513393
3223,-2.147393332523621
3224,-2.150075042461583
3225,-2.151986737560398
3226,-2.147788423396323
3227,-2.1477174636010794
3228,-2.15309857869473
3229,-2.1500482955500666
3230,-2.144613594432275
3231,-2.154122944212788
3232,-2.15532904139969
3233,-2.154724219282927
3234,-2.147253279328385
3235,-2.1458417842478723
3236,-2.1487892142234606
3237,-2.1446978695956873
3238,-2.148207007583573
3239,-2.149290335850439
3240,-2.1474736916667463
3241,-2.155958526418294
3242,-2.1487178954538773
3243,-2.1515178967276367
3244,-2.1500620385461837
3245,-2.145651675635561
3246,-2.158317436589648
3247,-2.154337160809178
3248,-2.1423571274443742
3249,-2.144667423269693
3250,-2.1499526638542856
3251,-2.145092493488935
3252,-2.146274766969124
3253,-2.154091367771901
3254,-2.1560891008991208
3255,-2.1529573319435165
3256,-2.1404773330803835
3257,-2.1484811269810025
3258,-2.152826225270284
3259,-2.155995981534591
3260,-2.1506085649185103
3261,-2.1601943603520306
3262,-2.149981727005957
3263,-2.153860957746431
3264,-2.147699857742913
3265,-2.1481408212498154
3266,-2.160296484610284
3267,-2.137395032164206
3268,-2.147318341921521
3269,-2.1397970481985693
3270,-2.149187028791385
3271,-2.1470504810119926
3272,-2.1433394313752356
3273,-2.1487091279213737
3274,-2.1469283509655908
3275,-2.1503900806091374
3276,-2.1537054735431935
3277,-2.15056478729406
3278,-2.154694838126179
3279,-2.152739249920138
3280,-2.151607305463638
3281,-2.1547107886545662
3282,-2.1551162849254064
3283,-2.1468492847578626
3284,-2.1504060720977023
3285,-2.144027022556431
3286,-2.1442105036118093
3287,-2.136168901037479
3288,-2.150258429635133
3289,-2.142369967706571
3290,-2.155121457928073
3291,-2.15731021570723
3292,-2.1503685631220906
3293,-2.15183691206638
3294,-2.151814040668459
3295,-2.150864388716406
3296,-2.146649530056379
3297,-2.1526702117919236
3298,-2.1450239131888162
3299,-2.148721316829467
3300,-2.1441258582822025
3301,-2.1433514640575435
3302,-2.1522173995240226
3303,-2.140857586210104
3304,-2.142228577134022
3305,-2.1549616054208562
3306,-2.148807539375771
3307,-2.1527512783265785
3308,-2.1514355704291095
3309,-2.152218551572645
3310,-2.158525202889167
3311,-2.147421062426983
3312,-2.149787407596464
3313,-2.151605324183509
3314,-2.153212769309369
3315,-2.1602673785689865
3316,-2.149311545484987
3317,-2.150981806179863
3318,-2.144436635007952
3319,-2.145077937220205
3320,-2.137149738066466
3321,-2.1535432859956907
3322,-2.1511017575294695
3323,-2.143724329205835
3324,-2.1502212339942623
3325,-2.1546994197180993
3326,-2.1488125675863445
3327,-2.1542918596663427
3328,-2.1522274004763364
3329,-2.1529031660054034
3330,-2.155842397159509
3331,-2.144840151048601
3332,-2.1593170834727435
3333,-2.150165197761341
3334,-2.138496842452339
3335,-2.1504643924582414
3336,-2.1541650495135793
3337,-2.153504211977128
3338,-2.1476699453053874
3339,-2.1435834509081344
3340,-2.148115412000203
3341,-2.146899674158641
3342,-2.1444439786844174
3343,-2.1529784668281224
3344,-2.150220297557048
3345,-2.14181954909619
3346,-2.1423719609267473
3347,-2.1497262362387337
3348,-2.1429452034680754
3349,-2.1566625633412673
3350,-2.150021386866689
3351,-2.147153694108857
3352,-2.1532904024036097
3353,-2.147347020941839
3354,-2.15055320348435
3355,-2.1559189361766964
3356,-2.1508306178798806
3357,-2.154322573350337
3358,-2.1585809584948983
3359,-2.151309476909425
3360,-2.153652300356664
3361,-2.1523180791600685
3362,-2.1462802228404074
3363,-2.1527502935822707
3364,-2.148860387744471
3365,-2.1507941526347936
3366,-2.1545685868846416
3367,-2.1536952115870385
3368,-2.1519428963375304
3369,-2.1513356228123337
3370,-2.1634376330535585
3371,-2.1475646248070683
3372,-2.1568497958792854
3373,-2.1533380168606033
3374,-2.1548191480376775
3375,-2.149730824772231
3376,-2.1481935772956207
3377,-2.1583191628040903
3378,-2.1456153905882234
3379,-2.153259253923937
3380,-2.1496989030550733
3381,-2.1536718370106533
3382,-2.1543093782172136
3383,-2.157152353459868
3384,-2.1488612587164746
3385,-2.152280881496895
3386,-2.151579271387209
3387,-2.1478444626172797
3388,-2.147526715231096
3389,-2.147943657440468
3390,-2.139298324867226
3391,-2.1448773100907723
3392,-2.1488207827646044
3393,-2.1502317176926433
3394,-2.1456742013621124
3395,-2.157372095624489
3396,-2.1521179559790578
3397,-2.15083799797474
3398,-2.1492581212990025
3399,-2.149904517369534
3400,-2.1543454839213294
3401,-2.1538553388844024
3402,-2.1486824997268767
3403,-2.153811158446677
3404,-2.151770712016182
3405,-2.145563204842402
3406,-2.1559224125862038
3407,-2.1541296972964594
3408,-2.151118684779119
3409,-2.1485308062323134
3410,-2.148698362534127
3411,-2.1470250746046973
3412,-2.1555194907476483
3413,-2.147313474589876
3414,-2.1451515949105135
3415,-2.153033272037707
3416,-2.149269113300594
3417,-2.1410977143474987
3418,-2.1512959586898663
3419,-2.1549245140023214
3420,-2.1460577694433103
3421,-2.14936304501838
3422,-2.1511992366415926
3423,-2.1494358560160993
3424,-2.1472297781202188
3425,-2.149337665540804
